X,region,time,mean,ll,ul,country,variant
2489,East of England,19/11/2022,0,0,0,England,ctnot4not7
2490,East of England,20/11/2022,0,0,0,England,ctnot4not7
2491,East of England,21/11/2022,0,0,0,England,ctnot4not7
2492,East of England,22/11/2022,0,0,0,England,ctnot4not7
2493,East of England,23/11/2022,0,0,0,England,ctnot4not7
2494,East of England,24/11/2022,0,0,0,England,ctnot4not7
2495,East of England,25/11/2022,0,0,0,England,ctnot4not7
2496,East of England,26/11/2022,0,0,0,England,ctnot4not7
2497,East of England,27/11/2022,0,0,0,England,ctnot4not7
2498,East of England,28/11/2022,0,0,0,England,ctnot4not7
2499,East of England,29/11/2022,0,0,0,England,ctnot4not7
2500,East of England,30/11/2022,0,0,0,England,ctnot4not7
2501,East of England,01/12/2022,0,0,0,England,ctnot4not7
2502,East of England,02/12/2022,0,0,0,England,ctnot4not7
2503,East of England,03/12/2022,0,0,0,England,ctnot4not7
2504,East of England,04/12/2022,0,0,0,England,ctnot4not7
2505,East of England,05/12/2022,0,0,0,England,ctnot4not7
2506,East of England,06/12/2022,0,0,0,England,ctnot4not7
2507,East of England,07/12/2022,0,0,0,England,ctnot4not7
2508,East of England,08/12/2022,0,0,0,England,ctnot4not7
2509,East of England,09/12/2022,0,0,0,England,ctnot4not7
2510,East of England,10/12/2022,0,0,0,England,ctnot4not7
2511,East of England,11/12/2022,0,0,0,England,ctnot4not7
2512,East of England,12/12/2022,0,0,0,England,ctnot4not7
2513,East of England,13/12/2022,0,0,0,England,ctnot4not7
2514,East of England,14/12/2022,0,0,0,England,ctnot4not7
2515,East of England,15/12/2022,0,0,0,England,ctnot4not7
2516,East of England,16/12/2022,0,0,0,England,ctnot4not7
2517,East of England,17/12/2022,0,0,0,England,ctnot4not7
2518,East of England,18/12/2022,0,0,0,England,ctnot4not7
2519,East of England,19/12/2022,0,0,0,England,ctnot4not7
2520,East of England,20/12/2022,0,0,0,England,ctnot4not7
2521,East of England,21/12/2022,0,0,0,England,ctnot4not7
2522,East of England,22/12/2022,0,0,0,England,ctnot4not7
2523,East of England,23/12/2022,0,0,0,England,ctnot4not7
2524,East of England,24/12/2022,0,0,0,England,ctnot4not7
2525,East of England,25/12/2022,0,0,0,England,ctnot4not7
2526,East of England,26/12/2022,0,0,0,England,ctnot4not7
2527,East of England,27/12/2022,0,0,0,England,ctnot4not7
2528,East of England,28/12/2022,0,0,0,England,ctnot4not7
2529,East of England,29/12/2022,0,0,0,England,ctnot4not7
2530,East of England,30/12/2022,0,0,0,England,ctnot4not7
2531,East of England,31/12/2022,0,0,0,England,ctnot4not7
2532,East of England,01/01/2023,0,0,0,England,ctnot4not7
2533,East of England,02/01/2023,0,0,0,England,ctnot4not7
2534,East of England,03/01/2023,0,0,0,England,ctnot4not7
2535,Yorkshire and The Humber,16/11/2022,0,0,0,England,ctnot4not7
2536,Yorkshire and The Humber,17/11/2022,0,0,0,England,ctnot4not7
2537,Yorkshire and The Humber,18/11/2022,0,0,0,England,ctnot4not7
2538,Yorkshire and The Humber,19/11/2022,0,0,0,England,ctnot4not7
2539,Yorkshire and The Humber,20/11/2022,0,0,0,England,ctnot4not7
2540,Yorkshire and The Humber,21/11/2022,0,0,0,England,ctnot4not7
2541,Yorkshire and The Humber,22/11/2022,0,0,0,England,ctnot4not7
2542,Yorkshire and The Humber,23/11/2022,0,0,0,England,ctnot4not7
2543,Yorkshire and The Humber,24/11/2022,0,0,0,England,ctnot4not7
2544,Yorkshire and The Humber,25/11/2022,0,0,0,England,ctnot4not7
2545,Yorkshire and The Humber,26/11/2022,0,0,0,England,ctnot4not7
2546,Yorkshire and The Humber,27/11/2022,0,0,0,England,ctnot4not7
2547,Yorkshire and The Humber,28/11/2022,0,0,0,England,ctnot4not7
2548,Yorkshire and The Humber,29/11/2022,0,0,0,England,ctnot4not7
2549,Yorkshire and The Humber,30/11/2022,0,0,0,England,ctnot4not7
2550,Yorkshire and The Humber,01/12/2022,0,0,0,England,ctnot4not7
2551,Yorkshire and The Humber,02/12/2022,0,0,0,England,ctnot4not7
2552,Yorkshire and The Humber,03/12/2022,0,0,0,England,ctnot4not7
2553,Yorkshire and The Humber,04/12/2022,0,0,0,England,ctnot4not7
2554,Yorkshire and The Humber,05/12/2022,0,0,0,England,ctnot4not7
2555,Yorkshire and The Humber,06/12/2022,0,0,0,England,ctnot4not7
2556,Yorkshire and The Humber,07/12/2022,0,0,0,England,ctnot4not7
2557,Yorkshire and The Humber,08/12/2022,0,0,0,England,ctnot4not7
2558,Yorkshire and The Humber,09/12/2022,0,0,0,England,ctnot4not7
2559,Yorkshire and The Humber,10/12/2022,0,0,0,England,ctnot4not7
2560,Yorkshire and The Humber,11/12/2022,0,0,0,England,ctnot4not7
2561,Yorkshire and The Humber,12/12/2022,0,0,0,England,ctnot4not7
2562,Yorkshire and The Humber,13/12/2022,0,0,0,England,ctnot4not7
2563,Yorkshire and The Humber,14/12/2022,0,0,0,England,ctnot4not7
2564,Yorkshire and The Humber,15/12/2022,0,0,0,England,ctnot4not7
2565,Yorkshire and The Humber,16/12/2022,0,0,0,England,ctnot4not7
2566,Yorkshire and The Humber,17/12/2022,0,0,0,England,ctnot4not7
2567,Yorkshire and The Humber,18/12/2022,0,0,0,England,ctnot4not7
2568,Yorkshire and The Humber,19/12/2022,0,0,0,England,ctnot4not7
2569,Yorkshire and The Humber,20/12/2022,0,0,0,England,ctnot4not7
2570,Yorkshire and The Humber,21/12/2022,0,0,0,England,ctnot4not7
2571,Yorkshire and The Humber,22/12/2022,0,0,0,England,ctnot4not7
2572,Yorkshire and The Humber,23/12/2022,0,0,0,England,ctnot4not7
2573,Yorkshire and The Humber,24/12/2022,0,0,0,England,ctnot4not7
2574,Yorkshire and The Humber,25/12/2022,0,0,0,England,ctnot4not7
2575,Yorkshire and The Humber,26/12/2022,0,0,0,England,ctnot4not7
2576,Yorkshire and The Humber,27/12/2022,0,0,0,England,ctnot4not7
2577,Yorkshire and The Humber,28/12/2022,0,0,0,England,ctnot4not7
2578,Yorkshire and The Humber,29/12/2022,0,0,0,England,ctnot4not7
2579,Yorkshire and The Humber,30/12/2022,0,0,0,England,ctnot4not7
2580,Yorkshire and The Humber,31/12/2022,0,0,0,England,ctnot4not7
2581,Yorkshire and The Humber,01/01/2023,0,0,0,England,ctnot4not7
2582,Yorkshire and The Humber,02/01/2023,0,0,0,England,ctnot4not7
2583,Yorkshire and The Humber,03/01/2023,0,0,0,England,ctnot4not7
2584,North East,16/11/2022,0,0,0,England,ctnot4not7
2585,North East,17/11/2022,0,0,0,England,ctnot4not7
2586,North East,18/11/2022,0,0,0,England,ctnot4not7
2587,North East,19/11/2022,0,0,0,England,ctnot4not7
2588,North East,20/11/2022,0,0,0,England,ctnot4not7
2589,North East,21/11/2022,0,0,0,England,ctnot4not7
2590,North East,22/11/2022,0,0,0,England,ctnot4not7
2591,North East,23/11/2022,0,0,0,England,ctnot4not7
2592,North East,24/11/2022,0,0,0,England,ctnot4not7
2593,North East,25/11/2022,0,0,0,England,ctnot4not7
2594,North East,26/11/2022,0,0,0,England,ctnot4not7
2595,North East,27/11/2022,0,0,0,England,ctnot4not7
2596,North East,28/11/2022,0,0,0,England,ctnot4not7
2597,North East,29/11/2022,0,0,0,England,ctnot4not7
2598,North East,30/11/2022,0,0,0,England,ctnot4not7
2599,North East,01/12/2022,0,0,0,England,ctnot4not7
2600,North East,02/12/2022,0,0,0,England,ctnot4not7
2601,North East,03/12/2022,0,0,0,England,ctnot4not7
2602,North East,04/12/2022,0,0,0,England,ctnot4not7
2603,North East,05/12/2022,0,0,0,England,ctnot4not7
2604,North East,06/12/2022,0,0,0,England,ctnot4not7
2605,North East,07/12/2022,0,0,0,England,ctnot4not7
2606,North East,08/12/2022,0,0,0,England,ctnot4not7
2607,North East,09/12/2022,0,0,0,England,ctnot4not7
2608,North East,10/12/2022,0,0,0,England,ctnot4not7
2609,North East,11/12/2022,0,0,0,England,ctnot4not7
2610,North East,12/12/2022,0,0,0,England,ctnot4not7
2611,North East,13/12/2022,0,0,0,England,ctnot4not7
2612,North East,14/12/2022,0,0,0,England,ctnot4not7
2613,North East,15/12/2022,0,0,0,England,ctnot4not7
2614,North East,16/12/2022,0,0,0,England,ctnot4not7
2615,North East,17/12/2022,0,0,0,England,ctnot4not7
2616,North East,18/12/2022,0,0,0,England,ctnot4not7
2617,North East,19/12/2022,0,0,0,England,ctnot4not7
2618,North East,20/12/2022,0,0,0,England,ctnot4not7
2619,North East,21/12/2022,0,0,0,England,ctnot4not7
2620,North East,22/12/2022,0,0,0,England,ctnot4not7
2621,North East,23/12/2022,0,0,0,England,ctnot4not7
2622,North East,24/12/2022,0,0,0,England,ctnot4not7
2623,North East,25/12/2022,0,0,0,England,ctnot4not7
2624,North East,26/12/2022,0,0,0,England,ctnot4not7
2625,North East,27/12/2022,0,0,0,England,ctnot4not7
2626,North East,28/12/2022,0,0,0,England,ctnot4not7
2627,North East,29/12/2022,0,0,0,England,ctnot4not7
2628,North East,30/12/2022,0,0,0,England,ctnot4not7
2629,North East,31/12/2022,0,0,0,England,ctnot4not7
2630,North East,01/01/2023,0,0,0,England,ctnot4not7
2631,North East,02/01/2023,0,0,0,England,ctnot4not7
2632,North East,03/01/2023,0,0,0,England,ctnot4not7
