X,study_day,visit_date,age_at_visit,region,prob,lower.CL,upper.CL
4992,8,13/11/2022,9,Northern Ireland,0,0,0
4993,9,14/11/2022,9,Northern Ireland,0,0,0
4994,10,15/11/2022,9,Northern Ireland,0,0,0
4995,11,16/11/2022,9,Northern Ireland,0,0,0
4996,12,17/11/2022,9,Northern Ireland,0,0,0
4997,13,18/11/2022,9,Northern Ireland,0,0,0
4998,14,19/11/2022,9,Northern Ireland,0,0,0
4999,15,20/11/2022,9,Northern Ireland,0,0,0
5000,16,21/11/2022,9,Northern Ireland,0,0,0
5001,17,22/11/2022,9,Northern Ireland,0,0,0
5002,18,23/11/2022,9,Northern Ireland,0,0,0
5003,19,24/11/2022,9,Northern Ireland,0,0,0
5004,20,25/11/2022,9,Northern Ireland,0,0,0
5005,21,26/11/2022,9,Northern Ireland,0,0,0
5006,22,27/11/2022,9,Northern Ireland,0,0,0
5007,23,28/11/2022,9,Northern Ireland,0,0,0
5008,24,29/11/2022,9,Northern Ireland,0,0,0
5009,25,30/11/2022,9,Northern Ireland,0,0,0
5010,26,01/12/2022,9,Northern Ireland,0,0,0
5011,27,02/12/2022,9,Northern Ireland,0,0,0
5012,28,03/12/2022,9,Northern Ireland,0,0,0
5013,29,04/12/2022,9,Northern Ireland,0,0,0
5014,30,05/12/2022,9,Northern Ireland,0,0,0
5015,31,06/12/2022,9,Northern Ireland,0,0,0
5016,32,07/12/2022,9,Northern Ireland,0,0,0
5017,33,08/12/2022,9,Northern Ireland,0,0,0
5018,34,09/12/2022,9,Northern Ireland,0,0,0
5019,35,10/12/2022,9,Northern Ireland,0,0,0
5020,36,11/12/2022,9,Northern Ireland,0,0,0
5021,37,12/12/2022,9,Northern Ireland,0,0,0
5022,38,13/12/2022,9,Northern Ireland,0,0,0
5023,39,14/12/2022,9,Northern Ireland,0,0,0
5024,40,15/12/2022,9,Northern Ireland,0,0,0
5025,41,16/12/2022,9,Northern Ireland,0,0,0
5026,42,17/12/2022,9,Northern Ireland,0,0,0
5027,43,18/12/2022,9,Northern Ireland,0,0,0
5028,44,19/12/2022,9,Northern Ireland,0,0,0
5029,45,20/12/2022,9,Northern Ireland,0,0,0
5030,46,21/12/2022,9,Northern Ireland,0,0,0
5031,47,22/12/2022,9,Northern Ireland,0,0,0
5032,48,23/12/2022,9,Northern Ireland,0,0,0
5033,49,24/12/2022,9,Northern Ireland,0,0,0
5034,50,25/12/2022,9,Northern Ireland,0,0,0
5035,51,26/12/2022,9,Northern Ireland,0,0,0
5036,52,27/12/2022,9,Northern Ireland,0,0,0
5037,53,28/12/2022,9,Northern Ireland,0,0,0
5038,54,29/12/2022,9,Northern Ireland,0,0,0
5039,55,30/12/2022,9,Northern Ireland,0,0,0
5040,56,31/12/2022,9,Northern Ireland,0,0,0
5041,1,06/11/2022,10,Northern Ireland,0,0,0
5042,2,07/11/2022,10,Northern Ireland,0,0,0
5043,3,08/11/2022,10,Northern Ireland,0,0,0
5044,4,09/11/2022,10,Northern Ireland,0,0,0
5045,5,10/11/2022,10,Northern Ireland,0,0,0
5046,6,11/11/2022,10,Northern Ireland,0,0,0
5047,7,12/11/2022,10,Northern Ireland,0,0,0
5048,8,13/11/2022,10,Northern Ireland,0,0,0
5049,9,14/11/2022,10,Northern Ireland,0,0,0
5050,10,15/11/2022,10,Northern Ireland,0,0,0
5051,11,16/11/2022,10,Northern Ireland,0,0,0
5052,12,17/11/2022,10,Northern Ireland,0,0,0
5053,13,18/11/2022,10,Northern Ireland,0,0,0
5054,14,19/11/2022,10,Northern Ireland,0,0,0
5055,15,20/11/2022,10,Northern Ireland,0,0,0
5056,16,21/11/2022,10,Northern Ireland,0,0,0
5057,17,22/11/2022,10,Northern Ireland,0,0,0
5058,18,23/11/2022,10,Northern Ireland,0,0,0
5059,19,24/11/2022,10,Northern Ireland,0,0,0
5060,20,25/11/2022,10,Northern Ireland,0,0,0
5061,21,26/11/2022,10,Northern Ireland,0,0,0
5062,22,27/11/2022,10,Northern Ireland,0,0,0
5063,23,28/11/2022,10,Northern Ireland,0,0,0
5064,24,29/11/2022,10,Northern Ireland,0,0,0
5065,25,30/11/2022,10,Northern Ireland,0,0,0
5066,26,01/12/2022,10,Northern Ireland,0,0,0
5067,27,02/12/2022,10,Northern Ireland,0,0,0
5068,28,03/12/2022,10,Northern Ireland,0,0,0
5069,29,04/12/2022,10,Northern Ireland,0,0,0
5070,30,05/12/2022,10,Northern Ireland,0,0,0
5071,31,06/12/2022,10,Northern Ireland,0,0,0
5072,32,07/12/2022,10,Northern Ireland,0,0,0
5073,33,08/12/2022,10,Northern Ireland,0,0,0
5074,34,09/12/2022,10,Northern Ireland,0,0,0
5075,35,10/12/2022,10,Northern Ireland,0,0,0
5076,36,11/12/2022,10,Northern Ireland,0,0,0
5077,37,12/12/2022,10,Northern Ireland,0,0,0
5078,38,13/12/2022,10,Northern Ireland,0,0,0
5079,39,14/12/2022,10,Northern Ireland,0,0,0
5080,40,15/12/2022,10,Northern Ireland,0,0,0
5081,41,16/12/2022,10,Northern Ireland,0,0,0
5082,42,17/12/2022,10,Northern Ireland,0,0,0
5083,43,18/12/2022,10,Northern Ireland,0,0,0
5084,44,19/12/2022,10,Northern Ireland,0,0,0
5085,45,20/12/2022,10,Northern Ireland,0,0,0
5086,46,21/12/2022,10,Northern Ireland,0,0,0
5087,47,22/12/2022,10,Northern Ireland,0,0,0
5088,48,23/12/2022,10,Northern Ireland,0,0,0
5089,49,24/12/2022,10,Northern Ireland,0,0,0
5090,50,25/12/2022,10,Northern Ireland,0,0,0
5091,51,26/12/2022,10,Northern Ireland,0,0,0
5092,52,27/12/2022,10,Northern Ireland,0,0,0
5093,53,28/12/2022,10,Northern Ireland,0,0,0
5094,54,29/12/2022,10,Northern Ireland,0,0,0
5095,55,30/12/2022,10,Northern Ireland,0,0,0
5096,56,31/12/2022,10,Northern Ireland,0,0,0
5097,1,06/11/2022,11,Northern Ireland,0,0,0
5098,2,07/11/2022,11,Northern Ireland,0,0,0
5099,3,08/11/2022,11,Northern Ireland,0,0,0
5100,4,09/11/2022,11,Northern Ireland,0,0,0
5101,5,10/11/2022,11,Northern Ireland,0,0,0
5102,6,11/11/2022,11,Northern Ireland,0,0,0
5103,7,12/11/2022,11,Northern Ireland,0,0,0
5104,8,13/11/2022,11,Northern Ireland,0,0,0
5105,9,14/11/2022,11,Northern Ireland,0,0,0
5106,10,15/11/2022,11,Northern Ireland,0,0,0
5107,11,16/11/2022,11,Northern Ireland,0,0,0
5108,12,17/11/2022,11,Northern Ireland,0,0,0
5109,13,18/11/2022,11,Northern Ireland,0,0,0
5110,14,19/11/2022,11,Northern Ireland,0,0,0
5111,15,20/11/2022,11,Northern Ireland,0,0,0
5112,16,21/11/2022,11,Northern Ireland,0,0,0
5113,17,22/11/2022,11,Northern Ireland,0,0,0
5114,18,23/11/2022,11,Northern Ireland,0,0,0
5115,19,24/11/2022,11,Northern Ireland,0,0,0
5116,20,25/11/2022,11,Northern Ireland,0,0,0
5117,21,26/11/2022,11,Northern Ireland,0,0,0
5118,22,27/11/2022,11,Northern Ireland,0,0,0
5119,23,28/11/2022,11,Northern Ireland,0,0,0
5120,24,29/11/2022,11,Northern Ireland,0,0,0
5121,25,30/11/2022,11,Northern Ireland,0,0,0
5122,26,01/12/2022,11,Northern Ireland,0,0,0
5123,27,02/12/2022,11,Northern Ireland,0,0,0
5124,28,03/12/2022,11,Northern Ireland,0,0,0
5125,29,04/12/2022,11,Northern Ireland,0,0,0
5126,30,05/12/2022,11,Northern Ireland,0,0,0
5127,31,06/12/2022,11,Northern Ireland,0,0,0
5128,32,07/12/2022,11,Northern Ireland,0,0,0
5129,33,08/12/2022,11,Northern Ireland,0,0,0
5130,34,09/12/2022,11,Northern Ireland,0,0,0
5131,35,10/12/2022,11,Northern Ireland,0,0,0
5132,36,11/12/2022,11,Northern Ireland,0,0,0
5133,37,12/12/2022,11,Northern Ireland,0,0,0
5134,38,13/12/2022,11,Northern Ireland,0,0,0
5135,39,14/12/2022,11,Northern Ireland,0,0,0
5136,40,15/12/2022,11,Northern Ireland,0,0,0
5137,41,16/12/2022,11,Northern Ireland,0,0,0
5138,42,17/12/2022,11,Northern Ireland,0,0,0
5139,43,18/12/2022,11,Northern Ireland,0,0,0
5140,44,19/12/2022,11,Northern Ireland,0,0,0
5141,45,20/12/2022,11,Northern Ireland,0,0,0
5142,46,21/12/2022,11,Northern Ireland,0,0,0
5143,47,22/12/2022,11,Northern Ireland,0,0,0
5144,48,23/12/2022,11,Northern Ireland,0,0,0
5145,49,24/12/2022,11,Northern Ireland,0,0,0
5146,50,25/12/2022,11,Northern Ireland,0,0,0
5147,51,26/12/2022,11,Northern Ireland,0,0,0
5148,52,27/12/2022,11,Northern Ireland,0,0,0
5149,53,28/12/2022,11,Northern Ireland,0,0,0
5150,54,29/12/2022,11,Northern Ireland,0,0,0
5151,55,30/12/2022,11,Northern Ireland,0,0,0
5152,56,31/12/2022,11,Northern Ireland,0,0,0
5153,1,06/11/2022,12,Northern Ireland,0,0,0
5154,2,07/11/2022,12,Northern Ireland,0,0,0
5155,3,08/11/2022,12,Northern Ireland,0,0,0
5156,4,09/11/2022,12,Northern Ireland,0,0,0
5157,5,10/11/2022,12,Northern Ireland,0,0,0
5158,6,11/11/2022,12,Northern Ireland,0,0,0
5159,7,12/11/2022,12,Northern Ireland,0,0,0
5160,8,13/11/2022,12,Northern Ireland,0,0,0
5161,9,14/11/2022,12,Northern Ireland,0,0,0
5162,10,15/11/2022,12,Northern Ireland,0,0,0
5163,11,16/11/2022,12,Northern Ireland,0,0,0
5164,12,17/11/2022,12,Northern Ireland,0,0,0
5165,13,18/11/2022,12,Northern Ireland,0,0,0
5166,14,19/11/2022,12,Northern Ireland,0,0,0
5167,15,20/11/2022,12,Northern Ireland,0,0,0
5168,16,21/11/2022,12,Northern Ireland,0,0,0
5169,17,22/11/2022,12,Northern Ireland,0,0,0
5170,18,23/11/2022,12,Northern Ireland,0,0,0
5171,19,24/11/2022,12,Northern Ireland,0,0,0
5172,20,25/11/2022,12,Northern Ireland,0,0,0
5173,21,26/11/2022,12,Northern Ireland,0,0,0
5174,22,27/11/2022,12,Northern Ireland,0,0,0
5175,23,28/11/2022,12,Northern Ireland,0,0,0
5176,24,29/11/2022,12,Northern Ireland,0,0,0
5177,25,30/11/2022,12,Northern Ireland,0,0,0
5178,26,01/12/2022,12,Northern Ireland,0,0,0
5179,27,02/12/2022,12,Northern Ireland,0,0,0
5180,28,03/12/2022,12,Northern Ireland,0,0,0
5181,29,04/12/2022,12,Northern Ireland,0,0,0
5182,30,05/12/2022,12,Northern Ireland,0,0,0
5183,31,06/12/2022,12,Northern Ireland,0,0,0
5184,32,07/12/2022,12,Northern Ireland,0,0,0
5185,33,08/12/2022,12,Northern Ireland,0,0,0
5186,34,09/12/2022,12,Northern Ireland,0,0,0
5187,35,10/12/2022,12,Northern Ireland,0,0,0
5188,36,11/12/2022,12,Northern Ireland,0,0,0
5189,37,12/12/2022,12,Northern Ireland,0,0,0
5190,38,13/12/2022,12,Northern Ireland,0,0,0
5191,39,14/12/2022,12,Northern Ireland,0,0,0
5192,40,15/12/2022,12,Northern Ireland,0,0,0
5193,41,16/12/2022,12,Northern Ireland,0,0,0
5194,42,17/12/2022,12,Northern Ireland,0,0,0
5195,43,18/12/2022,12,Northern Ireland,0,0,0
5196,44,19/12/2022,12,Northern Ireland,0,0,0
5197,45,20/12/2022,12,Northern Ireland,0,0,0
5198,46,21/12/2022,12,Northern Ireland,0,0,0
5199,47,22/12/2022,12,Northern Ireland,0,0,0
5200,48,23/12/2022,12,Northern Ireland,0,0,0
5201,49,24/12/2022,12,Northern Ireland,0,0,0
5202,50,25/12/2022,12,Northern Ireland,0,0,0
5203,51,26/12/2022,12,Northern Ireland,0,0,0
5204,52,27/12/2022,12,Northern Ireland,0,0,0
5205,53,28/12/2022,12,Northern Ireland,0,0,0
5206,54,29/12/2022,12,Northern Ireland,0,0,0
5207,55,30/12/2022,12,Northern Ireland,0,0,0
5208,56,31/12/2022,12,Northern Ireland,0,0,0
5209,1,06/11/2022,13,Northern Ireland,0,0,0
5210,2,07/11/2022,13,Northern Ireland,0,0,0
5211,3,08/11/2022,13,Northern Ireland,0,0,0
5212,4,09/11/2022,13,Northern Ireland,0,0,0
5213,5,10/11/2022,13,Northern Ireland,0,0,0
5214,6,11/11/2022,13,Northern Ireland,0,0,0
5215,7,12/11/2022,13,Northern Ireland,0,0,0
5216,8,13/11/2022,13,Northern Ireland,0,0,0
5217,9,14/11/2022,13,Northern Ireland,0,0,0
5218,10,15/11/2022,13,Northern Ireland,0,0,0
5219,11,16/11/2022,13,Northern Ireland,0,0,0
5220,12,17/11/2022,13,Northern Ireland,0,0,0
5221,13,18/11/2022,13,Northern Ireland,0,0,0
5222,14,19/11/2022,13,Northern Ireland,0,0,0
5223,15,20/11/2022,13,Northern Ireland,0,0,0
5224,16,21/11/2022,13,Northern Ireland,0,0,0
5225,17,22/11/2022,13,Northern Ireland,0,0,0
5226,18,23/11/2022,13,Northern Ireland,0,0,0
5227,19,24/11/2022,13,Northern Ireland,0,0,0
5228,20,25/11/2022,13,Northern Ireland,0,0,0
5229,21,26/11/2022,13,Northern Ireland,0,0,0
5230,22,27/11/2022,13,Northern Ireland,0,0,0
5231,23,28/11/2022,13,Northern Ireland,0,0,0
5232,24,29/11/2022,13,Northern Ireland,0,0,0
5233,25,30/11/2022,13,Northern Ireland,0,0,0
5234,26,01/12/2022,13,Northern Ireland,0,0,0
5235,27,02/12/2022,13,Northern Ireland,0,0,0
5236,28,03/12/2022,13,Northern Ireland,0,0,0
5237,29,04/12/2022,13,Northern Ireland,0,0,0
5238,30,05/12/2022,13,Northern Ireland,0,0,0
5239,31,06/12/2022,13,Northern Ireland,0,0,0
5240,32,07/12/2022,13,Northern Ireland,0,0,0
5241,33,08/12/2022,13,Northern Ireland,0,0,0
5242,34,09/12/2022,13,Northern Ireland,0,0,0
5243,35,10/12/2022,13,Northern Ireland,0,0,0
5244,36,11/12/2022,13,Northern Ireland,0,0,0
5245,37,12/12/2022,13,Northern Ireland,0,0,0
5246,38,13/12/2022,13,Northern Ireland,0,0,0
5247,39,14/12/2022,13,Northern Ireland,0,0,0
5248,40,15/12/2022,13,Northern Ireland,0,0,0
5249,41,16/12/2022,13,Northern Ireland,0,0,0
5250,42,17/12/2022,13,Northern Ireland,0,0,0
5251,43,18/12/2022,13,Northern Ireland,0,0,0
5252,44,19/12/2022,13,Northern Ireland,0,0,0
5253,45,20/12/2022,13,Northern Ireland,0,0,0
5254,46,21/12/2022,13,Northern Ireland,0,0,0
5255,47,22/12/2022,13,Northern Ireland,0,0,0
5256,48,23/12/2022,13,Northern Ireland,0,0,0
5257,49,24/12/2022,13,Northern Ireland,0,0,0
5258,50,25/12/2022,13,Northern Ireland,0,0,0
5259,51,26/12/2022,13,Northern Ireland,0,0,0
5260,52,27/12/2022,13,Northern Ireland,0,0,0
5261,53,28/12/2022,13,Northern Ireland,0,0,0
5262,54,29/12/2022,13,Northern Ireland,0,0,0
5263,55,30/12/2022,13,Northern Ireland,0,0,0
5264,56,31/12/2022,13,Northern Ireland,0,0,0
5265,1,06/11/2022,14,Northern Ireland,0,0,0
5266,2,07/11/2022,14,Northern Ireland,0,0,0
5267,3,08/11/2022,14,Northern Ireland,0,0,0
5268,4,09/11/2022,14,Northern Ireland,0,0,0
5269,5,10/11/2022,14,Northern Ireland,0,0,0
5270,6,11/11/2022,14,Northern Ireland,0,0,0
5271,7,12/11/2022,14,Northern Ireland,0,0,0
5272,8,13/11/2022,14,Northern Ireland,0,0,0
5273,9,14/11/2022,14,Northern Ireland,0,0,0
5274,10,15/11/2022,14,Northern Ireland,0,0,0
5275,11,16/11/2022,14,Northern Ireland,0,0,0
5276,12,17/11/2022,14,Northern Ireland,0,0,0
5277,13,18/11/2022,14,Northern Ireland,0,0,0
5278,14,19/11/2022,14,Northern Ireland,0,0,0
5279,15,20/11/2022,14,Northern Ireland,0,0,0
5280,16,21/11/2022,14,Northern Ireland,0,0,0
5281,17,22/11/2022,14,Northern Ireland,0,0,0
5282,18,23/11/2022,14,Northern Ireland,0,0,0
5283,19,24/11/2022,14,Northern Ireland,0,0,0
5284,20,25/11/2022,14,Northern Ireland,0,0,0
5285,21,26/11/2022,14,Northern Ireland,0,0,0
5286,22,27/11/2022,14,Northern Ireland,0,0,0
5287,23,28/11/2022,14,Northern Ireland,0,0,0
5288,24,29/11/2022,14,Northern Ireland,0,0,0
5289,25,30/11/2022,14,Northern Ireland,0,0,0
5290,26,01/12/2022,14,Northern Ireland,0,0,0
5291,27,02/12/2022,14,Northern Ireland,0,0,0
5292,28,03/12/2022,14,Northern Ireland,0,0,0
5293,29,04/12/2022,14,Northern Ireland,0,0,0
5294,30,05/12/2022,14,Northern Ireland,0,0,0
5295,31,06/12/2022,14,Northern Ireland,0,0,0
5296,32,07/12/2022,14,Northern Ireland,0,0,0
5297,33,08/12/2022,14,Northern Ireland,0,0,0
5298,34,09/12/2022,14,Northern Ireland,0,0,0
5299,35,10/12/2022,14,Northern Ireland,0,0,0
5300,36,11/12/2022,14,Northern Ireland,0,0,0
5301,37,12/12/2022,14,Northern Ireland,0,0,0
5302,38,13/12/2022,14,Northern Ireland,0,0,0
5303,39,14/12/2022,14,Northern Ireland,0,0,0
5304,40,15/12/2022,14,Northern Ireland,0,0,0
5305,41,16/12/2022,14,Northern Ireland,0,0,0
5306,42,17/12/2022,14,Northern Ireland,0,0,0
5307,43,18/12/2022,14,Northern Ireland,0,0,0
5308,44,19/12/2022,14,Northern Ireland,0,0,0
5309,45,20/12/2022,14,Northern Ireland,0,0,0
5310,46,21/12/2022,14,Northern Ireland,0,0,0
5311,47,22/12/2022,14,Northern Ireland,0,0,0
5312,48,23/12/2022,14,Northern Ireland,0,0,0
5313,49,24/12/2022,14,Northern Ireland,0,0,0
5314,50,25/12/2022,14,Northern Ireland,0,0,0
5315,51,26/12/2022,14,Northern Ireland,0,0,0
5316,52,27/12/2022,14,Northern Ireland,0,0,0
5317,53,28/12/2022,14,Northern Ireland,0,0,0
5318,54,29/12/2022,14,Northern Ireland,0,0,0
5319,55,30/12/2022,14,Northern Ireland,0,0,0
5320,56,31/12/2022,14,Northern Ireland,0,0,0
5321,1,06/11/2022,15,Northern Ireland,0,0,0
5322,2,07/11/2022,15,Northern Ireland,0,0,0
5323,3,08/11/2022,15,Northern Ireland,0,0,0
5324,4,09/11/2022,15,Northern Ireland,0,0,0
5325,5,10/11/2022,15,Northern Ireland,0,0,0
5326,6,11/11/2022,15,Northern Ireland,0,0,0
5327,7,12/11/2022,15,Northern Ireland,0,0,0
5328,8,13/11/2022,15,Northern Ireland,0,0,0
5329,9,14/11/2022,15,Northern Ireland,0,0,0
5330,10,15/11/2022,15,Northern Ireland,0,0,0
5331,11,16/11/2022,15,Northern Ireland,0,0,0
5332,12,17/11/2022,15,Northern Ireland,0,0,0
5333,13,18/11/2022,15,Northern Ireland,0,0,0
5334,14,19/11/2022,15,Northern Ireland,0,0,0
5335,15,20/11/2022,15,Northern Ireland,0,0,0
5336,16,21/11/2022,15,Northern Ireland,0,0,0
5337,17,22/11/2022,15,Northern Ireland,0,0,0
5338,18,23/11/2022,15,Northern Ireland,0,0,0
5339,19,24/11/2022,15,Northern Ireland,0,0,0
5340,20,25/11/2022,15,Northern Ireland,0,0,0
5341,21,26/11/2022,15,Northern Ireland,0,0,0
5342,22,27/11/2022,15,Northern Ireland,0,0,0
5343,23,28/11/2022,15,Northern Ireland,0,0,0
5344,24,29/11/2022,15,Northern Ireland,0,0,0
5345,25,30/11/2022,15,Northern Ireland,0,0,0
5346,26,01/12/2022,15,Northern Ireland,0,0,0
5347,27,02/12/2022,15,Northern Ireland,0,0,0
5348,28,03/12/2022,15,Northern Ireland,0,0,0
5349,29,04/12/2022,15,Northern Ireland,0,0,0
5350,30,05/12/2022,15,Northern Ireland,0,0,0
5351,31,06/12/2022,15,Northern Ireland,0,0,0
5352,32,07/12/2022,15,Northern Ireland,0,0,0
5353,33,08/12/2022,15,Northern Ireland,0,0,0
5354,34,09/12/2022,15,Northern Ireland,0,0,0
5355,35,10/12/2022,15,Northern Ireland,0,0,0
5356,36,11/12/2022,15,Northern Ireland,0,0,0
5357,37,12/12/2022,15,Northern Ireland,0,0,0
5358,38,13/12/2022,15,Northern Ireland,0,0,0
5359,39,14/12/2022,15,Northern Ireland,0,0,0
5360,40,15/12/2022,15,Northern Ireland,0,0,0
5361,41,16/12/2022,15,Northern Ireland,0,0,0
5362,42,17/12/2022,15,Northern Ireland,0,0,0
5363,43,18/12/2022,15,Northern Ireland,0,0,0
5364,44,19/12/2022,15,Northern Ireland,0,0,0
5365,45,20/12/2022,15,Northern Ireland,0,0,0
5366,46,21/12/2022,15,Northern Ireland,0,0,0
5367,47,22/12/2022,15,Northern Ireland,0,0,0
5368,48,23/12/2022,15,Northern Ireland,0,0,0
5369,49,24/12/2022,15,Northern Ireland,0,0,0
5370,50,25/12/2022,15,Northern Ireland,0,0,0
5371,51,26/12/2022,15,Northern Ireland,0,0,0
5372,52,27/12/2022,15,Northern Ireland,0,0,0
5373,53,28/12/2022,15,Northern Ireland,0,0,0
5374,54,29/12/2022,15,Northern Ireland,0,0,0
5375,55,30/12/2022,15,Northern Ireland,0,0,0
5376,56,31/12/2022,15,Northern Ireland,0,0,0
5377,1,06/11/2022,16,Northern Ireland,0,0,0
5378,2,07/11/2022,16,Northern Ireland,0,0,0
5379,3,08/11/2022,16,Northern Ireland,0,0,0
5380,4,09/11/2022,16,Northern Ireland,0,0,0
5381,5,10/11/2022,16,Northern Ireland,0,0,0
5382,6,11/11/2022,16,Northern Ireland,0,0,0
5383,7,12/11/2022,16,Northern Ireland,0,0,0
5384,8,13/11/2022,16,Northern Ireland,0,0,0
5385,9,14/11/2022,16,Northern Ireland,0,0,0
5386,10,15/11/2022,16,Northern Ireland,0,0,0
5387,11,16/11/2022,16,Northern Ireland,0,0,0
5388,12,17/11/2022,16,Northern Ireland,0,0,0
5389,13,18/11/2022,16,Northern Ireland,0,0,0
5390,14,19/11/2022,16,Northern Ireland,0,0,0
5391,15,20/11/2022,16,Northern Ireland,0,0,0
5392,16,21/11/2022,16,Northern Ireland,0,0,0
5393,17,22/11/2022,16,Northern Ireland,0,0,0
5394,18,23/11/2022,16,Northern Ireland,0,0,0
5395,19,24/11/2022,16,Northern Ireland,0,0,0
5396,20,25/11/2022,16,Northern Ireland,0,0,0
5397,21,26/11/2022,16,Northern Ireland,0,0,0
5398,22,27/11/2022,16,Northern Ireland,0,0,0
5399,23,28/11/2022,16,Northern Ireland,0,0,0
5400,24,29/11/2022,16,Northern Ireland,0,0,0
5401,25,30/11/2022,16,Northern Ireland,0,0,0
5402,26,01/12/2022,16,Northern Ireland,0,0,0
5403,27,02/12/2022,16,Northern Ireland,0,0,0
5404,28,03/12/2022,16,Northern Ireland,0,0,0
5405,29,04/12/2022,16,Northern Ireland,0,0,0
5406,30,05/12/2022,16,Northern Ireland,0,0,0
5407,31,06/12/2022,16,Northern Ireland,0,0,0
5408,32,07/12/2022,16,Northern Ireland,0,0,0
5409,33,08/12/2022,16,Northern Ireland,0,0,0
5410,34,09/12/2022,16,Northern Ireland,0,0,0
5411,35,10/12/2022,16,Northern Ireland,0,0,0
5412,36,11/12/2022,16,Northern Ireland,0,0,0
5413,37,12/12/2022,16,Northern Ireland,0,0,0
5414,38,13/12/2022,16,Northern Ireland,0,0,0
5415,39,14/12/2022,16,Northern Ireland,0,0,0
5416,40,15/12/2022,16,Northern Ireland,0,0,0
5417,41,16/12/2022,16,Northern Ireland,0,0,0
5418,42,17/12/2022,16,Northern Ireland,0,0,0
5419,43,18/12/2022,16,Northern Ireland,0,0,0
5420,44,19/12/2022,16,Northern Ireland,0,0,0
5421,45,20/12/2022,16,Northern Ireland,0,0,0
5422,46,21/12/2022,16,Northern Ireland,0,0,0
5423,47,22/12/2022,16,Northern Ireland,0,0,0
5424,48,23/12/2022,16,Northern Ireland,0,0,0
5425,49,24/12/2022,16,Northern Ireland,0,0,0
5426,50,25/12/2022,16,Northern Ireland,0,0,0
5427,51,26/12/2022,16,Northern Ireland,0,0,0
5428,52,27/12/2022,16,Northern Ireland,0,0,0
5429,53,28/12/2022,16,Northern Ireland,0,0,0
5430,54,29/12/2022,16,Northern Ireland,0,0,0
5431,55,30/12/2022,16,Northern Ireland,0,0,0
5432,56,31/12/2022,16,Northern Ireland,0,0,0
5433,1,06/11/2022,17,Northern Ireland,0,0,0
5434,2,07/11/2022,17,Northern Ireland,0,0,0
5435,3,08/11/2022,17,Northern Ireland,0,0,0
5436,4,09/11/2022,17,Northern Ireland,0,0,0
5437,5,10/11/2022,17,Northern Ireland,0,0,0
5438,6,11/11/2022,17,Northern Ireland,0,0,0
5439,7,12/11/2022,17,Northern Ireland,0,0,0
5440,8,13/11/2022,17,Northern Ireland,0,0,0
5441,9,14/11/2022,17,Northern Ireland,0,0,0
5442,10,15/11/2022,17,Northern Ireland,0,0,0
5443,11,16/11/2022,17,Northern Ireland,0,0,0
5444,12,17/11/2022,17,Northern Ireland,0,0,0
5445,13,18/11/2022,17,Northern Ireland,0,0,0
5446,14,19/11/2022,17,Northern Ireland,0,0,0
5447,15,20/11/2022,17,Northern Ireland,0,0,0
5448,16,21/11/2022,17,Northern Ireland,0,0,0
5449,17,22/11/2022,17,Northern Ireland,0,0,0
5450,18,23/11/2022,17,Northern Ireland,0,0,0
5451,19,24/11/2022,17,Northern Ireland,0,0,0
5452,20,25/11/2022,17,Northern Ireland,0,0,0
5453,21,26/11/2022,17,Northern Ireland,0,0,0
5454,22,27/11/2022,17,Northern Ireland,0,0,0
5455,23,28/11/2022,17,Northern Ireland,0,0,0
5456,24,29/11/2022,17,Northern Ireland,0,0,0
5457,25,30/11/2022,17,Northern Ireland,0,0,0
5458,26,01/12/2022,17,Northern Ireland,0,0,0
5459,27,02/12/2022,17,Northern Ireland,0,0,0
5460,28,03/12/2022,17,Northern Ireland,0,0,0
5461,29,04/12/2022,17,Northern Ireland,0,0,0
5462,30,05/12/2022,17,Northern Ireland,0,0,0
5463,31,06/12/2022,17,Northern Ireland,0,0,0
5464,32,07/12/2022,17,Northern Ireland,0,0,0
5465,33,08/12/2022,17,Northern Ireland,0,0,0
5466,34,09/12/2022,17,Northern Ireland,0,0,0
5467,35,10/12/2022,17,Northern Ireland,0,0,0
5468,36,11/12/2022,17,Northern Ireland,0,0,0
5469,37,12/12/2022,17,Northern Ireland,0,0,0
5470,38,13/12/2022,17,Northern Ireland,0,0,0
5471,39,14/12/2022,17,Northern Ireland,0,0,0
5472,40,15/12/2022,17,Northern Ireland,0,0,0
5473,41,16/12/2022,17,Northern Ireland,0,0,0
5474,42,17/12/2022,17,Northern Ireland,0,0,0
5475,43,18/12/2022,17,Northern Ireland,0,0,0
5476,44,19/12/2022,17,Northern Ireland,0,0,0
5477,45,20/12/2022,17,Northern Ireland,0,0,0
5478,46,21/12/2022,17,Northern Ireland,0,0,0
5479,47,22/12/2022,17,Northern Ireland,0,0,0
5480,48,23/12/2022,17,Northern Ireland,0,0,0
5481,49,24/12/2022,17,Northern Ireland,0,0,0
5482,50,25/12/2022,17,Northern Ireland,0,0,0
5483,51,26/12/2022,17,Northern Ireland,0,0,0
5484,52,27/12/2022,17,Northern Ireland,0,0,0
5485,53,28/12/2022,17,Northern Ireland,0,0,0
5486,54,29/12/2022,17,Northern Ireland,0,0,0
5487,55,30/12/2022,17,Northern Ireland,0,0,0
5488,56,31/12/2022,17,Northern Ireland,0,0,0
5489,1,06/11/2022,18,Northern Ireland,0,0,0
